"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Mitchell Theoret",1993-06-08,"C","Barrie Colts",52,1,1,2,0.04,4
"Nick Ritchie",1995-12-05,"LW","Peterborough Petes",61,1,1,2,0.03,3
"Owen MacDonald",1996-05-24,"RW","London Knights",47,1,1,2,0.04,14
"Steven Janes",1993-02-24,"LW","Windsor Spitfires",60,1,1,2,0.03,7
"Steven Lorentz",1996-04-13,"C","Peterborough Petes",64,1,1,2,0.03,11
"Andre Burakovsky",1995-02-09,"LW","Erie Otters",57,0,2,2,0.04,2
"Brandon Prophet",1996-06-03,"D","Saginaw Spirit",65,0,2,2,0.03,11
"Jonathan Laser",1994-08-17,"D","Barrie Colts",61,0,2,2,0.03,9
"Jordan Maletta",1995-04-30,"C","Niagara IceDogs",59,0,2,2,0.03,5
"Lawson Crouse",1997-06-23,"LW","Kingston Frontenacs",63,0,2,2,0.03,7
"Mason Kohn",1997-05-03,"LW","Kitchener Rangers",61,0,2,2,0.03,9
"Michael Webster",1995-05-24,"D","Barrie Colts",65,0,2,2,0.03,12
"Mitchell Marner",1997-05-05,"RW","London Knights",64,0,2,2,0.03,3
"Ryan Rupert",1994-06-02,"C","London Knights",68,0,2,2,0.03,3
"Stephen Pierog",1994-06-07,"C","Guelph Storm",67,0,2,2,0.03,7
"Tyler Hore",1995-10-25,"D","Sault Ste. Marie Greyhounds",63,0,2,2,0.03,10
"Will Petschenig",1995-02-03,"D","Oshawa Generals",68,0,2,2,0.03,12
"Zach Bell",1993-02-13,"D","London Knights",40,0,2,2,0.05,12
"Aaron Ekblad",1996-02-07,"D","Barrie Colts",58,1,0,1,0.02,2
"Aidan Wallace",1995-04-17,"LW","Oshawa Generals",54,1,0,1,0.02,11
"Alex Peters",1996-07-02,"D","Plymouth Whalers",50,1,0,1,0.02,11
"Andrew Goldberg",1994-11-09,"RW","Mississauga Steelheads",60,1,0,1,0.02,3
"Andrew Mangiapane",1996-04-04,"LW","Barrie Colts",68,1,0,1,0.01,2
"Anthony DeAngelo",1995-10-24,"D","Sarnia Sting",51,1,0,1,0.02,1
"Anthony DiFruscia",1995-04-20,"LW","Niagara IceDogs",67,1,0,1,0.01,2
"Brent Pedersen",1995-07-05,"LW","Kitchener Rangers",67,1,0,1,0.01,3
"Cameron Brace",1993-04-08,"C","Belleville Bulls",55,1,0,1,0.02,2
"Christian  Dvorak",1996-02-02,"LW","London Knights",33,1,0,1,0.03,7
"Connor Sills",1995-05-21,"RW","Plymouth Whalers",56,1,0,1,0.02,12
"Craig Duininck",1993-04-29,"D","Sudbury Wolves",59,1,0,1,0.02,3
"Damir Sharipzyanov",1996-02-17,"D","Owen Sound Attack",67,1,0,1,0.01,6
"Danny Vanderwiel",1995-02-17,"LW","Plymouth Whalers",57,1,0,1,0.02,7
"Dylan Smoskowitz",1993-02-11,"RW","Oshawa Generals",67,1,0,1,0.01,2
"Eric  Cornel",1996-04-11,"RW","Peterborough Petes",68,1,0,1,0.01,2
"Eric Ming",1993-03-31,"RW","Niagara IceDogs",52,1,0,1,0.02,2
"Holden Cook",1994-07-28,"C","Owen Sound Attack",68,1,0,1,0.01,2
"Hunter Garlent",1995-02-04,"C","Peterborough Petes",62,1,0,1,0.02,1
"Jacob Harris",1995-02-02,"C","Sudbury Wolves",58,1,0,1,0.02,4
"Jamie Lewis",1994-08-22,"C","North Bay Battalion",67,1,0,1,0.01,4
"Jared McCann",1996-05-31,"C","Sault Ste. Marie Greyhounds",64,1,0,1,0.02,2
"Josh Ho-Sang",1996-01-22,"RW","Windsor Spitfires",67,1,0,1,0.01,1
"Kyle Pettit",1996-01-19,"C","Erie Otters",53,1,0,1,0.02,10
"Kyle Platzer",1995-03-04,"C","Owen Sound Attack",66,1,0,1,0.02,3
"Marcus McIvor",1994-05-20,"D","North Bay Battalion",68,1,0,1,0.01,4
"Matia Marcantuoni",1994-02-22,"C","Kitchener Rangers",54,1,0,1,0.02,3
"Nathan Mater",1994-03-03,"LW","Sarnia Sting",4,1,0,1,0.25,33
"Nathan Pancel",1994-01-05,"LW","Sudbury Wolves",63,1,0,1,0.02,1
"Nickolas Latta",1993-10-05,"C","Sarnia Sting",65,1,0,1,0.02,2
"Nikita Zadorov",1995-04-16,"D","London Knights",36,1,0,1,0.03,3
"Roland McKeown",1996-01-20,"D","Kingston Frontenacs",62,1,0,1,0.02,2
"Scott Kosmachuk",1994-01-24,"RW","Guelph Storm",68,1,0,1,0.01,1
"Spencer Abraham",1993-03-18,"D","Erie Otters",68,1,0,1,0.01,3
"Stephen Harper",1995-03-25,"C","Belleville Bulls",64,1,0,1,0.02,2
"Stephen Nosad",1995-01-25,"RW","Peterborough Petes",49,1,0,1,0.02,5
"Adam Bateman",1995-01-05,"D","Windsor Spitfires",43,0,1,1,0.02,12
"Alex Gudbranson",1994-09-03,"D","Sault Ste. Marie Greyhounds",66,0,1,1,0.02,7
"Brendan Lemieux",1996-03-15,"LW","Barrie Colts",65,0,1,1,0.02,2
"Carter Verhaeghe",1995-08-14,"C","Niagara IceDogs",65,0,1,1,0.02,1
"Connor Boland",1994-11-29,"D","Peterborough Petes",67,0,1,1,0.01,9
"Connor Crisp",1994-04-08,"C","Sudbury Wolves",67,0,1,1,0.01,2
"Cordell James",1996-06-14,"C","Barrie Colts",66,0,1,1,0.02,8
"Cullen Mercer",1997-05-02,"C","Plymouth Whalers",68,0,1,1,0.01,8
"Daniel Milne",1994-03-24,"LW","Owen Sound Attack",68,0,1,1,0.01,2
"Dylan Blujus",1994-01-22,"D","North Bay Battalion",55,0,1,1,0.02,3
"Everett Clark",1996-01-22,"C","Mississauga Steelheads",48,0,1,1,0.02,10
"Francesco Vilardi",1996-01-09,"C","Plymouth Whalers",68,0,1,1,0.01,3
"Frank Hora",1996-06-01,"D","Kitchener Rangers",65,0,1,1,0.02,5
"Graham Knott",1997-01-13,"LW","Niagara IceDogs",64,0,1,1,0.02,5
"Jacob  Graves",1995-03-28,"D","Mississauga Steelheads",62,0,1,1,0.02,9
"Jacob Jammes",1995-11-30,"LW","Mississauga Steelheads",42,0,1,1,0.02,12
"Jason Dickinson",1995-07-04,"LW","Guelph Storm",68,0,1,1,0.01,1
"Jeff Corbett",1994-09-20,"D","Sudbury Wolves",57,0,1,1,0.02,4
"Jimmy McDowell",1993-04-23,"D","Sarnia Sting",68,0,1,1,0.01,3
"Josh Brown",1994-01-21,"D","Oshawa Generals",56,0,1,1,0.02,8
"Josh MacDonald",1994-03-26,"RW","Peterborough Petes",58,0,1,1,0.02,2
"Justin Bailey",1995-07-01,"RW","Kitchener Rangers",54,0,1,1,0.02,2
"Justin Sefton",1993-04-14,"D","Saginaw Spirit",68,0,1,1,0.01,3
"Kerby Rychel",1994-10-07,"LW","Guelph Storm",58,0,1,1,0.02,1
"Kevin  Labanc",1995-12-12,"LW","Barrie Colts",65,0,1,1,0.02,3
"Kevin Spinozzi",1996-05-23,"D","Sarnia Sting",69,0,1,1,0.01,5
"Kyle Hope",1993-04-20,"LW","Owen Sound Attack",54,0,1,1,0.02,2
"Mathew Campagna",1994-03-09,"C","Sudbury Wolves",68,0,1,1,0.01,1
"Matt Finn",1994-02-24,"D","Guelph Storm",66,0,1,1,0.02,2
"Max Iafrate",1994-03-28,"D","Kitchener Rangers",57,0,1,1,0.02,3
"Nick Betz",1995-07-18,"RW","Erie Otters",66,0,1,1,0.02,6
"Nick Paul",1995-03-20,"","Windsor Spitfires",67,0,1,1,0.01,2
"Ryan Kujawinski",1995-03-30,"C","Kingston Frontenacs",45,0,1,1,0.02,2
"Scott Simmonds",1993-08-29,"LW","Belleville Bulls",63,0,1,1,0.02,3
"Sean Callaghan",1994-02-08,"D","Saginaw Spirit",66,0,1,1,0.02,5
"Travis  Dermott",1996-12-22,"D","Erie Otters",67,0,1,1,0.01,4
"Tyler  Ganly",1995-03-22,"D","Sault Ste. Marie Greyhounds",67,0,1,1,0.01,5
"Victor Crus Rydberg",1995-03-21,"C","Plymouth Whalers",62,0,1,1,0.02,3
"Vladislav Kodola",1996-10-30,"C","Sarnia Sting",67,0,1,1,0.01,4
"Zach Hall",1993-04-29,"LW","Barrie Colts",56,0,1,1,0.02,1
"Zach Lorentz",1993-01-19,"C","Plymouth Whalers",68,0,1,1,0.01,2
"Aaron Berisha",1995-03-05,"RW","Belleville Bulls",67,0,0,0,0,0
"Aaron Haydon",1996-01-06,"D","Niagara IceDogs",61,0,0,0,0,0
"Aaron Luchuk",1997-04-05,"C","Windsor Spitfires",3,0,0,0,0,NA
"Adam Bignell",1994-03-24,"D","Belleville Bulls",63,0,0,0,0,0
"Adam Craievich",1997-05-09,"RW","Guelph Storm",41,0,0,0,0,0
"Adam Laishram",1997-04-08,"C","Belleville Bulls",49,0,0,0,0,0
"Adrian Sloboda",1996-08-20,"D","Ottawa 67's",45,0,0,0,0,0
"Aiden Jamieson",1996-03-23,"D","London Knights",24,0,0,0,0,0
"Aleksandar Mikulovich",1996-07-01,"D","Niagara IceDogs",57,0,0,0,0,0
"Alex Annecchiarico",1995-03-05,"D","Owen Sound Attack",51,0,0,0,0,0
"Alex Basso",1993-06-15,"D","London Knights",63,0,0,0,0,0
"Alex Di Carlo",1997-03-25,"D","Plymouth Whalers",5,0,0,0,0,0
"Alex Henriksson",1995-02-07,"RW","North Bay Battalion",68,0,0,0,0,0
"Alex Lepkowski",1993-04-08,"D","Oshawa Generals",25,0,0,0,0,0
"Alex Lintuniemi",1995-09-23,"D","Ottawa 67's",68,0,0,0,0,0
"Alex Yuill",1995-05-27,"D","Belleville Bulls",67,0,0,0,0,0
"Alexander Protapovich",1996-08-16,"C","Niagara IceDogs",47,0,0,0,0,0
"Alexandre Renaud",1996-02-26,"LW","Sarnia Sting",46,0,0,0,0,0
"Andres Kopstals",1994-02-14,"C","Mississauga Steelheads",17,0,0,0,0,0
"Andrew Abou-Assaly",1996-05-18,"LW","Ottawa 67's",38,0,0,0,0,0
"Andrew Burns",1997-02-02,"D","Windsor Spitfires",7,0,0,0,0,0
"Andrew Fritsch",1993-03-24,"RW","Sault Ste. Marie Greyhounds",62,0,0,0,0,0
"Andrew Ming",1996-06-13,"LW","Belleville Bulls",54,0,0,0,0,0
"Andrey Alexeev",1995-03-01,"RW","Saginaw Spirit",59,0,0,0,0,0
"Anthony Kotsovos",1996-12-23,"D","Windsor Spitfires",9,0,0,0,0,NA
"Artem Rasulov",1996-06-09,"RW","Mississauga Steelheads",51,0,0,0,0,0
"Austin Clapham",1997-07-09,"D","Sudbury Wolves",12,0,0,0,0,0
"Austin Gerhart",1997-04-03,"RW","Mississauga Steelheads",59,0,0,0,0,0
"Austin Veleke",1996-04-09,"LW","Sudbury Wolves",7,0,0,0,0,0
"Ben Fanelli",1993-03-09,"D","Kitchener Rangers",63,0,0,0,0,0
"Ben Fanjoy",1997-05-10,"C","Ottawa 67's",2,0,0,0,0,NA
"Ben Harpur",1995-01-12,"D","Guelph Storm",67,0,0,0,0,0
"Ben Hughes",1996-04-11,"C","Niagara IceDogs",52,0,0,0,0,0
"Billy Jenkins",1994-09-08,"LW","Niagara IceDogs",42,0,0,0,0,0
"Blake Clarke",1996-01-24,"LW","Saginaw Spirit",54,0,0,0,0,0
"Blake Siebenaler",1996-02-27,"D","Niagara IceDogs",68,0,0,0,0,0
"Blake Speers",1997-01-02,"RW","Sault Ste. Marie Greyhounds",62,0,0,0,0,0
"Brandon Belding",1994-02-24,"LW","Mississauga Steelheads",47,0,0,0,0,0
"Brandon Devlin",1994-04-27,"D","Peterborough Petes",66,0,0,0,0,0
"Brandon Hughes",1996-01-06,"LW","Sault Ste. Marie Greyhounds",31,0,0,0,0,0
"Brandon Robinson",1995-10-13,"LW","Kitchener Rangers",40,0,0,0,0,0
"Brayden Rose",1993-01-29,"D","Owen Sound Attack",58,0,0,0,0,0
"Brenden Miller",1994-03-29,"D","North Bay Battalion",63,0,0,0,0,0
"Brenden Trottier",1997-07-20,"RW","Sarnia Sting",16,0,0,0,0,0
"Brett Gustavsen",1994-03-13,"LW","Ottawa 67's",64,0,0,0,0,0
"Brett Hargrave",1996-01-16,"RW","Owen Sound Attack",59,0,0,0,0,0
"Brett McKenzie",1997-03-12,"C","North Bay Battalion",63,0,0,0,0,0
"Brett Welychka",1994-03-03,"RW","London Knights",68,0,0,0,0,0
"Brian Brosnan",1995-04-22,"D","Niagara IceDogs",45,0,0,0,0,0
"Brody Milne",1995-04-03,"LW","Windsor Spitfires",68,0,0,0,0,0
"Brody Morris",1996-04-30,"D","Belleville Bulls",44,0,0,0,0,0
"Brody Silk",1994-11-30,"LW","Sudbury Wolves",12,0,0,0,0,0
"Brook Hiddink",1996-02-02,"RW","Plymouth Whalers",45,0,0,0,0,0
"Bryce Yetman",1997-02-21,"RW","Plymouth Whalers",39,0,0,0,0,0
"C.J. Garcia",1996-02-03,"D","Barrie Colts",52,0,0,0,0,0
"Calvin Gomes",1996-03-13,"RW","North Bay Battalion",12,0,0,0,0,NA
"Cam Garrow",1996-04-24,"D","London Knights",1,0,0,0,0,NA
"Cameron Hughes",1996-06-20,"LW","Windsor Spitfires",34,0,0,0,0,NA
"Cameron Lizotte",1997-08-24,"D","Peterborough Petes",33,0,0,0,0,0
"Chad Heffernan",1996-03-22,"LW","Belleville Bulls",53,0,0,0,0,0
"Chadd Bauman",1995-08-08,"D","Guelph Storm",66,0,0,0,0,0
"Chandler Yakimowicz",1996-01-26,"C","London Knights",33,0,0,0,0,0
"Charley Graaskamp",1996-01-31,"C","Sault Ste. Marie Greyhounds",11,0,0,0,0,0
"Chris Bigras",1995-02-22,"D","Owen Sound Attack",55,0,0,0,0,0
"Chris Carlisle",1994-12-16,"D","Oshawa Generals",67,0,0,0,0,0
"Chris Cobham",1996-05-12,"LW","Windsor Spitfires",40,0,0,0,0,0
"Clark Seymour",1993-05-18,"D","Peterborough Petes",61,0,0,0,0,0
"Cody Caron",1996-05-28,"RW","Niagara IceDogs",57,0,0,0,0,0
"Cody Payne",1994-01-14,"RW","Saginaw Spirit",57,0,0,0,0,0
"Cody Thompson",1995-02-08,"LW","Mississauga Steelheads",7,0,0,0,0,0
"Colin Suellentrop",1993-06-10,"D","Oshawa Generals",67,0,0,0,0,0
"Colton White",1997-05-03,"D","Sault Ste. Marie Greyhounds",57,0,0,0,0,0
"Connor Brown",1995-07-22,"LW","Ottawa 67's",67,0,0,0,0,0
"Connor Burgess",1996-02-13,"LW","Sudbury Wolves",59,0,0,0,0,0
"Connor Chatham",1995-10-30,"RW","Plymouth Whalers",54,0,0,0,0,0
"Connor Graham",1996-01-02,"C","Ottawa 67's",48,0,0,0,0,0
"Connor Jarvis",1994-08-27,"LW","North Bay Battalion",52,0,0,0,0,0
"Connor Schlichting",1997-05-17,"D","Sarnia Sting",51,0,0,0,0,0
"Connor Walters",1997-06-05,"D","Owen Sound Attack",15,0,0,0,0,0
"Conor Cummins",1996-02-06,"D","Sudbury Wolves",51,0,0,0,0,0
"Corey Pawley",1995-01-03,"LW","Kingston Frontenacs",56,0,0,0,0,0
"Cory Genovese",1994-10-14,"D","Erie Otters",58,0,0,0,0,0
"Cristiano DiGiacinto",1996-01-10,"LW","Windsor Spitfires",50,0,0,0,0,0
"Damian Bourne",1996-02-11,"LW","Mississauga Steelheads",49,0,0,0,0,0
"Daniel De Sousa",1996-03-14,"D","Saginaw Spirit",43,0,0,0,0,0
"Daniel Robertson",1997-06-04,"D","Oshawa Generals",5,0,0,0,0,0
"Danny Desrochers",1995-08-22,"LW","Sudbury Wolves",64,0,0,0,0,0
"Dante Salituro",1996-11-15,"C","Ottawa 67's",68,0,0,0,0,0
"Darby Llewellyn",1996-07-19,"LW","Kitchener Rangers",66,0,0,0,0,0
"Darcy Greenaway",1993-01-19,"C","Kingston Frontenacs",67,0,0,0,0,0
"Darren Raddysh",1996-02-28,"D","Erie Otters",60,0,0,0,0,0
"David Eccles",1996-06-04,"D","Sault Ste. Marie Greyhounds",25,0,0,0,0,0
"David Miller",1996-09-25,"C","Sault Ste. Marie Greyhounds",63,0,0,0,0,0
"David Tomasek",1996-02-10,"C","Belleville Bulls",58,0,0,0,0,0
"David Zeppieri",1997-02-04,"C","Sudbury Wolves",35,0,0,0,0,NA
"Davis Brown",1995-07-01,"LW","Sarnia Sting",59,0,0,0,0,0
"Dmitrii Sergeev",1996-03-26,"D","Kitchener Rangers",49,0,0,0,0,0
"Dominik Kahun",1995-07-02,"LW","Sudbury Wolves",43,0,0,0,0,0
"Dominik Kubalik",1995-08-21,"LW","Kitchener Rangers",59,0,0,0,0,0
"Doug Blaisdell",1997-02-20,"D","Kitchener Rangers",49,0,0,0,0,0
"Dylan Corson",1994-03-01,"C","Sault Ste. Marie Greyhounds",64,0,0,0,0,0
"Dylan Di Perna",1996-04-26,"D","Kitchener Rangers",57,0,0,0,0,0
"Dylan McDonald",1997-02-10,"C","Ottawa 67's",4,0,0,0,0,NA
"Dylan Staples",1994-04-01,"RW","Sault Ste. Marie Greyhounds",4,0,0,0,0,0
"Dylan Strome",1997-03-07,"C","Erie Otters",60,0,0,0,0,0
"Eric Diodati",1993-02-15,"D","Windsor Spitfires",67,0,0,0,0,0
"Ethan Szypula",1997-01-28,"C","Owen Sound Attack",65,0,0,0,0,0
"Evan de Haan",1995-02-15,"D","Sudbury Wolves",54,0,0,0,0,0
"Evan McEneny",1994-05-22,"D","Kingston Frontenacs",61,0,0,0,0,0
"Garrett McFadden",1997-08-21,"D","Guelph Storm",42,0,0,0,0,0
"Gilbert Gabor",1995-09-11,"LW","Owen Sound Attack",58,0,0,0,0,0
"Graeme Brown",1996-05-16,"D","Windsor Spitfires",53,0,0,0,0,0
"Greg  Betzold",1995-03-11,"LW","Peterborough Petes",63,0,0,0,0,0
"Greg DiTomaso",1996-03-12,"D","Mississauga Steelheads",64,0,0,0,0,0
"Hayden Hodgson",1996-03-02,"RW","Sarnia Sting",52,0,0,0,0,0
"Hayden McCool",1997-04-11,"LW","Niagara IceDogs",57,0,0,0,0,0
"Hayden Verbeek",1997-10-17,"C","Sault Ste. Marie Greyhounds",5,0,0,0,0,NA
"Hunter Smith",1995-09-11,"RW","Oshawa Generals",64,0,0,0,0,0
"Jacob Busch",1996-07-10,"RW","Oshawa Generals",53,0,0,0,0,0
"Jacob Cascagnette",1997-03-22,"LW","Kitchener Rangers",13,0,0,0,0,0
"Jacob Middleton",1996-01-02,"D","Ottawa 67's",65,0,0,0,0,0
"Jacob Ringuette",1994-06-03,"D","Saginaw Spirit",68,0,0,0,0,0
"Jaden Lindo",1996-01-11,"RW","Owen Sound Attack",40,0,0,0,0,0
"Jake Bricknell",1997-07-15,"RW","Belleville Bulls",55,0,0,0,0,0
"Jake Evans",1995-02-18,"C","Erie Otters",57,0,0,0,0,0
"Jake Marchment",1995-05-20,"C","Belleville Bulls",57,0,0,0,0,0
"Jake Worrad",1993-01-10,"D","Belleville Bulls",41,0,0,0,0,0
"James McEwan",1997-03-15,"C","Guelph Storm",4,0,0,0,0,NA
"James Mense-Dietrich",1996-05-17,"RW","Kitchener Rangers",8,0,0,0,0,0
"Jared Gilbert",1995-01-10,"D","Kitchener Rangers",19,0,0,0,0,0
"Jared Steege",1996-01-07,"C","North Bay Battalion",48,0,0,0,0,0
"Jared Walsh",1996-05-17,"D","Mississauga Steelheads",66,0,0,0,0,0
"Jayme Forslund",1995-04-23,"D","North Bay Battalion",9,0,0,0,0,NA
"Jean Dupuy",1994-10-06,"RW","Sault Ste. Marie Greyhounds",48,0,0,0,0,0
"Jeff King",1996-02-23,"D","Sarnia Sting",61,0,0,0,0,0
"Jeffrey Gilligan",1996-04-22,"C","Owen Sound Attack",63,0,0,0,0,0
"Jeremiah Addison",1996-10-21,"RW","Saginaw Spirit",61,0,0,0,0,0
"Jesse Barwell",1997-05-08,"C","Mississauga Steelheads",60,0,0,0,0,0
"Jimmy Lodge",1995-03-05,"C","Saginaw Spirit",59,0,0,0,0,0
"Jimmy Soper",1995-03-19,"LW","Kitchener Rangers",50,0,0,0,0,0
"Joe Manchurek",1996-08-10,"RW","Oshawa Generals",64,0,0,0,0,0
"Joel Wigle",1994-02-14,"RW","Erie Otters",41,0,0,0,0,0
"John  Warren",1997-01-10,"LW","London Knights",1,0,0,0,0,NA
"John Urbanic",1995-04-24,"RW","Ottawa 67's",60,0,0,0,0,0
"Johnny Corneil",1997-08-16,"C","Niagara IceDogs",39,0,0,0,0,0
"Jonatan Tanus",1995-06-04,"LW","Peterborough Petes",55,0,0,0,0,0
"Jonathan Duchesne",1996-02-12,"D","Ottawa 67's",64,0,0,0,0,0
"Jordan Addesi",1996-03-15,"LW","Plymouth Whalers",22,0,0,0,0,0
"Jordan Subban",1995-03-03,"D","Belleville Bulls",66,0,0,0,0,0
"Jorgen Karterud",1994-05-06,"RW","Sault Ste. Marie Greyhounds",45,0,0,0,0,0
"Josh Carrick",1996-01-24,"D","Barrie Colts",31,0,0,0,0,0
"Josh Defarias",1997-03-28,"D","London Knights",7,0,0,0,0,NA
"Josh Maguire",1996-06-30,"LW","Peterborough Petes",59,0,0,0,0,0
"Josh Sterk",1995-01-17,"C","Oshawa Generals",66,0,0,0,0,0
"Josh Wesley",1996-04-09,"D","Plymouth Whalers",68,0,0,0,0,0
"Joshua Chapman",1994-11-17,"D","Sarnia Sting",56,0,0,0,0,0
"Justice Dundas",1994-05-02,"LW","Oshawa Generals",51,0,0,0,0,0
"Justin Auger",1994-05-14,"RW","Guelph Storm",53,0,0,0,0,0
"Justin Bean",1996-06-25,"D","Belleville Bulls",44,0,0,0,0,0
"Justin Brack",1996-02-04,"LW","Owen Sound Attack",67,0,0,0,0,0
"Justin Felker",1996-01-23,"D","Erie Otters",24,0,0,0,0,0
"Justin Lemcke",1997-02-13,"D","Belleville Bulls",50,0,0,0,0,0
