"Name","Height","Weight","Team","Birthdate","GP","SAV","SH","SAV%","SH%","GA","GAA","SO","W","L","OTL","TL","SOGP","SOW","SOL","PIM"
"Chad Mehlenbacher","5.11",170,"Belleville Bulls",1979-03-25,18,488,541,0.902,36.35,53,3.56,0,8,4,0,4,0,0,0,2
"Shawn Degagne","5.11",180,"North Bay Centennials",1978-12-18,42,1255,1388,0.904,38.16,133,3.66,0,13,20,0,20,0,0,0,0
"Jake McCracken","5.11",160,"Sault Ste. Marie Greyhounds",1980-01-15,41,1180,1320,0.894,34.58,140,3.67,0,15,14,2,16,0,0,0,0
"Mike Gorman","5.10",190,"Sudbury Wolves",1979-12-29,44,1530,1681,0.91,41.53,151,3.73,3,13,23,0,23,0,0,0,10
"Bill Ruggiero","6.02",198,"London Knights",1981-02-25,8,178,197,0.904,38.71,19,3.73,0,2,3,0,3,0,0,0,0
"Shawn Gallant","6.02",202,"Belleville Bulls",1978-08-28,9,307,341,0.9,37.54,34,3.74,0,3,5,0,5,0,0,0,10
"Curtis Sanford","5.10",160,"Owen Sound Platers",1979-10-05,56,1812,2003,0.905,40.08,191,3.82,2,30,15,1,16,0,0,0,4
"Ron Vogel","5.10",160,"Windsor Spitfires",1979-04-25,50,1659,1836,0.904,40.13,177,3.87,0,19,18,4,22,0,0,0,4
"Luc Bergeron","5.09",165,"Owen Sound Platers",1981-09-26,3,89,101,0.881,34.33,12,4.08,0,2,0,1,1,0,0,0,0
"J.F. Perras","6.00",170,"Erie Otters",1981-04-29,32,845,949,0.89,37.4,104,4.1,0,12,10,0,10,0,0,0,8
"Andrew Raycroft","6.01",170,"Sudbury Wolves",1980-05-04,45,1675,1848,0.906,43.84,173,4.1,1,17,22,0,22,0,0,0,2
"Corey Batten","6.01",180,"Erie Otters",1980-09-21,49,1587,1773,0.895,39.57,186,4.15,1,16,24,1,25,0,0,0,4
"Paul Guthrie","5.11",175,"Sarnia Sting",1981-04-09,6,106,118,0.898,42.03,12,4.27,0,0,3,0,3,0,0,0,0
"Patrick DesRochers","6.03",202,"Kingston Frontenacs",1979-10-27,52,1871,2074,0.902,44.2,203,4.33,1,17,25,2,27,0,0,0,4
"Patrick Dovigi","6.01",203,"Toronto St. Michael's Majors",1979-07-02,51,1545,1738,0.889,39.21,193,4.35,1,19,25,1,26,0,0,0,8
"Mark Aggio","5.10",185,"Kitchener Rangers",1979-04-24,23,645,720,0.896,42.39,75,4.42,0,4,8,0,8,0,0,0,0
"Richard Boyd","",NA,"Owen Sound Platers",1899-12-30,1,23,26,0.885,39,3,4.5,0,0,0,0,0,0,0,0,0
"Dwayne Bateman","6.01",172,"Toronto St. Michael's Majors",1980-01-20,28,859,966,0.889,42.02,107,4.65,0,8,12,0,12,0,0,0,2
"David Chant","6.00",188,"Brampton Battalion",1981-03-26,46,1683,1874,0.898,45.66,191,4.65,0,7,30,1,31,0,0,0,6
"David Riddell","5.11",188,"Oshawa Generals",1980-06-09,11,322,369,0.873,37.34,47,4.76,0,3,6,0,6,0,0,0,2
"Jeremy Elliott","",NA,"Sault Ste. Marie Greyhounds",NA,1,13,15,0.867,36,2,4.8,0,0,0,0,0,0,0,0,0
"Michael Leighton","6.02",175,"Windsor Spitfires",1981-05-19,28,844,956,0.883,41.27,112,4.83,0,4,15,2,17,0,0,0,2
"Chad Lynch","6.01",170,"Kingston Frontenacs",1980-09-09,18,520,591,0.88,43.19,71,5.19,0,3,11,0,11,0,0,0,2
"Cory Roberts","6.02",175,"Owen Sound Platers",1982-06-07,20,517,600,0.862,40.14,83,5.55,0,7,7,0,7,0,0,0,0
"Nick Foley","5.10",156,"Mississauga IceDogs",1979-03-22,37,1472,1658,0.888,52.63,186,5.9,0,3,24,2,26,0,0,0,0
"Scott Della Vedova","6.02",185,"Brampton Battalion",1981-08-25,34,1146,1313,0.873,48.08,167,6.11,0,1,25,1,26,0,0,0,4
"Josh Evans","6.00",180,"Mississauga IceDogs",1979-04-09,41,1768,2003,0.883,54.32,235,6.37,0,1,32,3,35,0,0,0,10
"Jeff Thomson","6.00",185,"Toronto St. Michael's Majors",1981-04-02,6,121,141,0.858,47.08,20,6.68,0,0,2,0,2,0,0,0,0
"Robert Zago","6.00",175,"Sault Ste. Marie Greyhounds",1980-10-01,3,64,78,0.821,40.6,14,7.29,0,0,2,0,2,0,0,0,0
"Danny Gould","5.11",167,"Barrie Colts",1980-03-21,5,74,89,0.831,49.8,15,8.39,0,0,1,0,1,0,0,0,0
"BJ VanMierlo","6.02",180,"Sudbury Wolves",1981-06-13,1,20,24,0.833,50.67,4,8.45,0,0,0,0,0,0,0,0,0
