"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Jason Robinson",1978-08-22,"D","Erie Otters",7,0,1,1,0.14,100
"Jason Williams",1980-08-11,"C","Peterborough Petes",4,0,1,1,0.25,100
"John Erskine",1980-06-26,"D","London Knights",16,0,1,1,0.06,20
"Kevin Baker",1979-06-15,"RW","Belleville Bulls",9,0,1,1,0.11,11
"Marek Posmyk",1978-09-15,"D","Sarnia Sting",5,0,1,1,0.2,50
"Martin Skoula",1979-10-28,"D","Barrie Colts",6,0,1,1,0.17,25
"Nick Smith",1979-03-23,"C","Barrie Colts",6,0,1,1,0.17,33
"Randy Fitzgerald",1979-09-05,"LW","Plymouth Whalers",15,0,1,1,0.07,11
"Rico Fata",1980-02-12,"C","London Knights",16,0,1,1,0.06,7
"Ryan Christie",1978-07-03,"LW","Owen Sound Platers",11,0,1,1,0.09,12
"Ryan Cirillo",1978-02-17,"LW","Oshawa Generals",7,0,1,1,0.14,25
"Troy Stonier",1977-06-05,"LW","Ottawa 67's",14,0,1,1,0.07,6
"Aaron Fransen",1978-09-23,"D","Kingston Frontenacs",11,0,0,0,0,0
"Abe Herbst",1980-02-21,"D","Sarnia Sting",5,0,0,0,0,0
"Adam Campbell",1980-01-05,"D","Owen Sound Platers",11,0,0,0,0,0
"Adam Colagiacomo",1979-03-17,"RW","Oshawa Generals",7,0,0,0,0,0
"Adam Collins",1979-11-26,"D","Owen Sound Platers",11,0,0,0,0,0
"Adam Dewan",1979-10-18,"LW","Peterborough Petes",4,0,0,0,0,0
"Adam Lewis",1978-02-03,"LW","Kitchener Rangers",6,0,0,0,0,0
"Adam Moloci",1980-02-27,"C","Oshawa Generals",1,0,0,0,0,NA
"Adam Nittel",1978-07-17,"RW","Erie Otters",7,0,0,0,0,NA
"Alex Henry",1979-10-18,"D","London Knights",16,0,0,0,0,0
"Allan Rourke",1980-03-06,"D","Kitchener Rangers",6,0,0,0,0,0
"Andrei Shurupov",1978-02-28,"C","Belleville Bulls",10,0,0,0,0,0
"Andrew Long",1978-08-10,"C","Guelph Storm",8,0,0,0,0,0
"Andrew Peters",1980-05-05,"LW","Oshawa Generals",7,0,0,0,0,0
"Andrew Proskurnicki",1978-07-24,"LW","Sarnia Sting",5,0,0,0,0,0
"Andrew Taylor",1977-01-17,"LW","Plymouth Whalers",15,0,0,0,0,0
"Andy Johnson",1978-03-06,"D","Peterborough Petes",4,0,0,0,0,NA
"Arvid Rekis",1979-01-01,"D","Erie Otters",7,0,0,0,0,0
"B.J. Ketcheson",1980-01-29,"D","Peterborough Petes",4,0,0,0,0,0
"Ben Brown",1980-07-08,"RW","Oshawa Generals",1,0,0,0,0,NA
"Ben Schust",1977-04-06,"LW","Kitchener Rangers",6,0,0,0,0,0
"Blaine Fitzpatrick",1977-05-21,"RW","Peterborough Petes",4,0,0,0,0,NA
"Bob Crummer",1979-03-18,"RW","Guelph Storm",13,0,0,0,0,0
"Bohuslav Subr",1980-05-25,"LW","Guelph Storm",4,0,0,0,0,NA
"Brad Morgan",1979-04-22,"D","Sudbury Wolves",8,0,0,0,0,0
"Brad Ralph",1980-10-17,"C","Oshawa Generals",7,0,0,0,0,0
"Brad Simms",1978-01-30,"D","Sudbury Wolves",10,0,0,0,0,NA
"Brandon Merli",1979-03-16,"LW","Kitchener Rangers",6,0,0,0,0,0
"Brandon Sugden",1978-06-23,"D","Barrie Colts",6,0,0,0,0,NA
"Brent Gauvreau",1980-06-29,"RW","Oshawa Generals",7,0,0,0,0,0
"Brent Mulder",1980-08-28,"D","Belleville Bulls",5,0,0,0,0,NA
"Brent Theobald",1980-01-19,"LW","Erie Otters",7,0,0,0,0,NA
"Brett Ormond",1980-02-04,"D","Peterborough Petes",3,0,0,0,0,NA
"Brian Barker",1978-09-07,"LW","Barrie Colts",5,0,0,0,0,0
"Brian Passmore",1980-04-27,"C","Plymouth Whalers",15,0,0,0,0,0
"Brock Boucher",1979-01-26,"LW","Barrie Colts",6,0,0,0,0,0
"Bryan Allen",1980-08-21,"D","Oshawa Generals",5,0,0,0,0,0
"Casey Burnette",1979-03-27,"D","Barrie Colts",1,0,0,0,0,NA
"Casey Wolak",1978-03-26,"RW","Owen Sound Platers",11,0,0,0,0,0
"Chad Cavanagh",1978-02-13,"C","Sarnia Sting",5,0,0,0,0,0
"Chester Gallant",1977-12-22,"RW","Oshawa Generals",7,0,0,0,0,0
"Chris Allen",1978-05-08,"D","Kingston Frontenacs",10,0,0,0,0,0
"Chris Berti",1981-10-06,"C","Sarnia Sting",5,0,0,0,0,NA
"Chris Despatis",1978-03-08,"D","Ottawa 67's",14,0,0,0,0,NA
"Chris Feil",1978-04-25,"D","Barrie Colts",6,0,0,0,0,NA
"Chris Hajt",1978-07-05,"D","Guelph Storm",13,0,0,0,0,0
"Chris Hopiavuori",1980-12-15,"D","Owen Sound Platers",2,0,0,0,0,NA
"Chris Kelly",1980-11-11,"C","London Knights",16,0,0,0,0,0
"Chris Minard",1981-11-18,"C","Owen Sound Platers",1,0,0,0,0,NA
"Chris Stanley",1979-06-18,"C","Belleville Bulls",10,0,0,0,0,0
"Chris Wismer",1977-09-23,"D","Owen Sound Platers",10,0,0,0,0,0
"Cody Leibel",1979-07-01,"C","Barrie Colts",6,0,0,0,0,NA
"Colin Beardsmore",1978-02-07,"LW","Owen Sound Platers",11,0,0,0,0,0
"Colin Scotland",1980-06-15,"C","Sudbury Wolves",10,0,0,0,0,NA
"Corey Crocker",1978-11-17,"LW","Peterborough Petes",4,0,0,0,0,NA
"D.J. Maracle",1980-05-14,"RW","Kingston Frontenacs",10,0,0,0,0,0
"Dallas Ashford",1980-04-03,"RW","Kitchener Rangers",1,0,0,0,0,NA
"Dan Hinote",1977-01-30,"RW","Oshawa Generals",5,0,0,0,0,0
"Dan Tudin",1978-08-03,"LW","Ottawa 67's",14,0,0,0,0,0
"Dan Watson",1979-10-05,"D","Sarnia Sting",5,0,0,0,0,0
"Daniel Cleary",1978-12-18,"LW","Belleville Bulls",10,0,0,0,0,0
"Daniel Tkaczuk",1979-06-10,"C","Barrie Colts",6,0,0,0,0,0
"Darcy Harris",1978-12-22,"RW","Kitchener Rangers",6,0,0,0,0,0
"Darryl Knight",1979-04-14,"C","Sarnia Sting",5,0,0,0,0,0
"Darryl McArthur",1978-11-09,"D","Guelph Storm",13,0,0,0,0,0
"Dave Stephenson",1981-04-03,"D","Owen Sound Platers",11,0,0,0,0,0
"David Bell",1977-03-24,"D","Ottawa 67's",14,0,0,0,0,0
"David Cornacchia",1980-11-13,"D","Sudbury Wolves",8,0,0,0,0,0
"David Legwand",1980-08-17,"C","Plymouth Whalers",15,0,0,0,0,0
"Derek Campbell",1980-04-14,"LW","Belleville Bulls",9,0,0,0,0,0
"Derek MacKenzie",1981-06-11,"C","Sudbury Wolves",10,0,0,0,0,0
"Derek Watson",1978-08-11,"RW","Erie Otters",6,0,0,0,0,NA
"Drew Bucktooth",1981-02-03,"RW","Oshawa Generals",5,0,0,0,0,0
"Duncan Dalmao",1978-12-23,"D","Peterborough Petes",4,0,0,0,0,0
"Dusty Jamieson",1981-05-26,"LW","Guelph Storm",13,0,0,0,0,0
"Eric Beaudoin",1980-05-03,"LW","Guelph Storm",13,0,0,0,0,0
"Eric Braff",1980-11-12,"D","Kingston Frontenacs",12,0,0,0,0,0
"Eric Gooldy",1979-02-10,"LW","Plymouth Whalers",15,0,0,0,0,0
"Eric Pacey",1978-05-03,"C","London Knights",11,0,0,0,0,0
"Greg Willers",1979-08-08,"D","Sarnia Sting",5,0,0,0,0,0
"Harold Druken",1979-01-26,"C","Plymouth Whalers",15,0,0,0,0,0
"Ian Forbes",1980-08-02,"D","Guelph Storm",13,0,0,0,0,NA
"Ian Jacobs",1980-05-16,"RW","Ottawa 67's",10,0,0,0,0,NA
"Ilya Demidov",1979-04-14,"D","Oshawa Generals",7,0,0,0,0,0
"Ivan Novoseltsev",1979-01-23,"RW","Sarnia Sting",5,0,0,0,0,0
"Jack Hardill",1979-03-29,"LW","Peterborough Petes",4,0,0,0,0,NA
"Jamie Lalonde",1980-02-07,"LW","Plymouth Whalers",15,0,0,0,0,NA
"Jan Bulis",1978-03-18,"C","Kingston Frontenacs",12,0,0,0,0,0
"Jan Sulc",1979-02-17,"C","Kingston Frontenacs",12,0,0,0,0,NA
"Jason Baird",1980-09-16,"LW","Erie Otters",7,0,0,0,0,0
"Jason Byrnes",1977-05-09,"RW","Kitchener Rangers",6,0,0,0,0,0
"Jason Doyle",1978-05-15,"RW","Owen Sound Platers",10,0,0,0,0,0
"Jason Jackman",1977-05-16,"C","Guelph Storm",13,0,0,0,0,0
"Jason Lange",1980-02-19,"C","London Knights",2,0,0,0,0,NA
"Jason Lawmaster",1978-12-31,"D","Belleville Bulls",10,0,0,0,0,0
"Jason Maleyko",1980-05-24,"D","Oshawa Generals",7,0,0,0,0,0
"Jay Legault",1979-05-15,"C","London Knights",16,0,0,0,0,0
"Jeff Brown",1978-04-24,"D","London Knights",15,0,0,0,0,0
"Jeff Heerema",1980-01-17,"RW","Sarnia Sting",5,0,0,0,0,0
"Jeff MacMillan",1979-03-30,"D","Oshawa Generals",7,0,0,0,0,0
"Jeff McKercher",1979-01-14,"D","Barrie Colts",6,0,0,0,0,NA
"Jeff Paul",1978-03-01,"D","Erie Otters",7,0,0,0,0,0
"Jeff Scharf",1977-03-06,"RW","Belleville Bulls",10,0,0,0,0,0
"Jeff Zehr",1978-12-10,"LW","Erie Otters",5,0,0,0,0,0
"Jeremy Robertson",NA,"D","Sarnia Sting",1,0,0,0,0,NA
"Jesse Black",1978-06-23,"D","Erie Otters",7,0,0,0,0,0
"Jesse Boulerice",1978-08-10,"RW","Plymouth Whalers",13,0,0,0,0,0
"Jim Baxter",1979-08-24,"D","Oshawa Generals",7,0,0,0,0,0
"Jim Moss",1977-03-03,"LW","London Knights",15,0,0,0,0,0
"Joe DiBiase",1981-08-17,"LW","Kitchener Rangers",4,0,0,0,0,NA
"Joe Gerbe",1979-04-12,"C","Guelph Storm",1,0,0,0,0,NA
"Joe Talbot",1980-04-23,"C","Ottawa 67's",14,0,0,0,0,0
"Joel Dezainde",1978-11-02,"D","Belleville Bulls",10,0,0,0,0,0
"Joel Scherban",1980-04-22,"C","London Knights",16,0,0,0,0,0
"Joel Trottier",1977-02-11,"RW","Belleville Bulls",10,0,0,0,0,0
"Joel Ward",1980-12-02,"RW","Owen Sound Platers",11,0,0,0,0,0
"Joey Bartley",1980-03-12,"D","Guelph Storm",8,0,0,0,0,NA
"John Brioux",1980-01-25,"RW","Peterborough Petes",4,0,0,0,0,NA
"John Paul Luciuk",1979-04-21,"LW","Plymouth Whalers",4,0,0,0,0,NA
"John Zubyck",1979-06-12,"D","Guelph Storm",5,0,0,0,0,NA
"Jonas Soling",1978-09-07,"LW","Sudbury Wolves",10,0,0,0,0,0
"Jonathan Cheechoo",1980-07-15,"RW","Belleville Bulls",10,0,0,0,0,0
"Jonathan Schill",1979-06-28,"LW","Kingston Frontenacs",12,0,0,0,0,0
"Jonathan Zion",1981-05-21,"D","Ottawa 67's",14,0,0,0,0,0
"Josh Seabrook",1980-03-05,"RW","Kitchener Rangers",5,0,0,0,0,0
"Julian Smith",1979-05-14,"C","Plymouth Whalers",15,0,0,0,0,0
"Justin Davis",1978-03-01,"","Kingston Frontenacs",10,0,0,0,0,0
"Justin Papineau",1980-01-15,"C","Belleville Bulls",10,0,0,0,0,0
"Keith Delaney",1979-05-07,"C","Barrie Colts",6,0,0,0,0,0
"Kent McDonell",1979-03-01,"RW","Guelph Storm",13,0,0,0,0,0
"Kevin Colley",1979-01-04,"RW","Oshawa Generals",7,0,0,0,0,0
"Kevin Grimes",1979-08-19,"D","Kingston Frontenacs",12,0,0,0,0,0
"Kevin Holdridge",1980-09-09,"D","Plymouth Whalers",15,0,0,0,0,0
"Kevin Mitchell",1980-06-05,"D","Guelph Storm",13,0,0,0,0,0
"Kevin Mota",1980-02-05,"D","Sarnia Sting",5,0,0,0,0,NA
"Konstantin Kalmikov",1978-06-14,"C","Sudbury Wolves",10,0,0,0,0,0
"Kristopher Purdy",1980-10-10,"LW","Plymouth Whalers",14,0,0,0,0,0
"Krys Barch",1980-03-26,"LW","London Knights",16,0,0,0,0,0
"Kurtis Foster",1981-11-24,"D","Peterborough Petes",4,0,0,0,0,NA
"Kyle Dafoe",1979-01-11,"D","Sudbury Wolves",10,0,0,0,0,NA
"Kyle Flaxey",1979-01-24,"D","Owen Sound Platers",9,0,0,0,0,0
"Kyle McAllister",1981-04-07,"C","Ottawa 67's",10,0,0,0,0,0
"Lance Galbraith",1980-02-21,"LW","Ottawa 67's",13,0,0,0,0,0
"Larry Shapley",1978-02-06,"RW","Peterborough Petes",4,0,0,0,0,NA
"Lindsay Plunkett",1980-05-12,"LW","Guelph Storm",13,0,0,0,0,0
"Louie Blackbird",1979-10-23,"RW","Sarnia Sting",5,0,0,0,0,NA
"Lucas Nehrling",1979-08-14,"D","Kingston Frontenacs",12,0,0,0,0,0
"Luch Nasato",1977-03-10,"D","Barrie Colts",6,0,0,0,0,0
"Mark Bell",1980-05-08,"C","Ottawa 67's",14,0,0,0,0,0
"Mark Chaplin",1979-06-04,"C","Belleville Bulls",2,0,0,0,0,NA
"Mark Hynes",1979-09-19,"D","Erie Otters",3,0,0,0,0,NA
"Mark McMahon",1978-02-10,"D","Kitchener Rangers",6,0,0,0,0,0
"Mark Phibbs",1981-04-28,"LW","Peterborough Petes",1,0,0,0,0,NA
"Markus Pottinger",1978-05-01,"D","Ottawa 67's",14,0,0,0,0,0
"Matt Barnhardt",1980-03-30,"LW","Sudbury Wolves",1,0,0,0,0,NA
"Matt Bradley",1978-06-13,"RW","Kingston Frontenacs",8,0,0,0,0,0
"Matt Carkner",1980-11-03,"D","Peterborough Petes",4,0,0,0,0,NA
"Matt Elich",1978-09-22,"RW","Kingston Frontenacs",12,0,0,0,0,0
"Matt Lahey",1977-10-12,"RW","Guelph Storm",13,0,0,0,0,0
"Matt Zultek",1979-03-12,"LW","Ottawa 67's",14,0,0,0,0,0
"Matthew Hodges",1980-04-24,"D","Sudbury Wolves",2,0,0,0,0,NA
"Maxim Spiridonov",1978-04-07,"RW","London Knights",16,0,0,0,0,0
"Michael Ancuta",1979-05-12,"D","Sudbury Wolves",10,0,0,0,0,NA
"Michael Hanson",1978-05-26,"LW","Sarnia Sting",5,0,0,0,0,0
"Michael Henrich",1980-03-04,"RW","Barrie Colts",5,0,0,0,0,0
"Michael Jacobsen",1981-07-24,"D","Belleville Bulls",10,0,0,0,0,0
"Michael Rupp",1980-01-13,"LW","Erie Otters",7,0,0,0,0,0
"Michael Zigomanis",1981-01-17,"C","Kingston Frontenacs",12,0,0,0,0,0
"Michal Dvorak",1979-08-12,"LW","Kitchener Rangers",6,0,0,0,0,0
"Mihajlo Martinovich",1980-03-13,"LW","Barrie Colts",3,0,0,0,0,NA
"Mike Christian",1979-11-13,"LW","Barrie Colts",6,0,0,0,0,0
"Mike DePetrillo",1979-02-28,"LW","London Knights",14,0,0,0,0,0
"Mike Dombkiewicz",1979-02-11,"D","Owen Sound Platers",11,0,0,0,0,0
"Mike Fisher",1980-06-05,"C","Sudbury Wolves",9,0,0,0,0,0
"Mike Lankshear",1978-09-08,"D","Owen Sound Platers",11,0,0,0,0,0
"Mike Martone",1977-09-26,"D","Peterborough Petes",4,0,0,0,0,0
"Mike Mazzuca",1979-07-01,"LW","London Knights",16,0,0,0,0,0
"Mike Oliveira",1979-02-21,"C","Kingston Frontenacs",12,0,0,0,0,0
"Mike Tilson",1978-06-28,"D","Belleville Bulls",10,0,0,0,0,0
"Mike Vellinga",1978-08-19,"D","Guelph Storm",13,0,0,0,0,0
"Nevin Patterson",1980-12-19,"RW","Sudbury Wolves",3,0,0,0,0,NA
"Nick Bootland",1978-07-21,"LW","Guelph Storm",13,0,0,0,0,0
"Nick Boynton",1979-01-14,"D","Ottawa 67's",14,0,0,0,0,0
"Nick Robinson",1979-10-10,"D","Kitchener Rangers",6,0,0,0,0,0
"Nikos Tselios",1979-01-20,"D","Plymouth Whalers",15,0,0,0,0,0
"Norm Milley",1980-02-14,"RW","Sudbury Wolves",10,0,0,0,0,0
"Pat Kavanagh",1979-03-14,"RW","Peterborough Petes",4,0,0,0,0,0
"Pat Parthenais",1979-07-17,"D","Plymouth Whalers",1,0,0,0,0,NA
"Paul Harvey",1978-08-08,"RW","Erie Otters",6,0,0,0,0,0
"Paul Mara",1979-09-07,"D","Plymouth Whalers",15,0,0,0,0,0
"Peter Reynolds",1981-04-27,"D","London Knights",16,0,0,0,0,NA
"Preston Mizzi",1980-12-22,"C","Peterborough Petes",4,0,0,0,0,0
"Randy Davidson",1980-01-14,"LW","Owen Sound Platers",5,0,0,0,0,0
"Richard Kazda",1979-06-28,"LW","Barrie Colts",6,0,0,0,0,NA
"Richard Spence",1981-03-25,"D","Oshawa Generals",1,0,0,0,0,NA
"Rick Bertran",1980-03-12,"D","Kitchener Rangers",6,0,0,0,0,NA
"Rob Mailloux",1978-02-28,"LW","Kingston Frontenacs",12,0,0,0,0,0
"Robb Palahnuk",1980-06-19,"LW","Sarnia Sting",5,0,0,0,0,NA
"Robert Francz",1978-03-30,"C","Peterborough Petes",4,0,0,0,0,0
"Ryan Barnes",1980-01-30,"LW","Sudbury Wolves",10,0,0,0,0,0
"Ryan Crowther",1979-10-15,"D","Owen Sound Platers",8,0,0,0,0,0
"Ryan Davis",1978-02-16,"RW","Guelph Storm",13,0,0,0,0,0
"Ryan Held",1980-01-30,"C","Kitchener Rangers",6,0,0,0,0,0
"Ryan Lee",1980-10-06,"D","Erie Otters",2,0,0,0,0,NA
"Ryan McKie",1978-03-30,"D","Sudbury Wolves",10,0,0,0,0,0
"Ryan Milanovic",1980-09-03,"LW","Kitchener Rangers",6,0,0,0,0,0
"Ryan O'Keefe",1980-02-05,"D","Barrie Colts",5,0,0,0,0,NA
"Ryan Ready",1978-11-07,"LW","Belleville Bulls",10,0,0,0,0,0
"Ryan Rivard",1981-03-28,"RW","Owen Sound Platers",1,0,0,0,0,NA
"Ryan Shaver",1978-04-01,"RW","Barrie Colts",6,0,0,0,0,NA
"Ryan VanBuskirk",1980-01-12,"D","Sarnia Sting",5,0,0,0,0,0
"Sean Avery",1980-04-10,"C","Owen Sound Platers",11,0,0,0,0,0
"Sean Blanchard",1978-03-29,"D","Ottawa 67's",14,0,0,0,0,0
"Sean Dixon",1981-02-22,"D","Erie Otters",4,0,0,0,0,0
"Sean Edwards",1979-09-06,"C","Kingston Frontenacs",3,0,0,0,0,NA
"Sean Griffin",1980-04-18,"D","Kingston Frontenacs",12,0,0,0,0,NA
"Serge Payer",1979-05-09,"C","Kitchener Rangers",6,0,0,0,0,0
"Sergei Fedotov",1977-01-24,"D","Plymouth Whalers",15,0,0,0,0,0
"Shane Kenny",1977-03-01,"D","Sarnia Sting",5,0,0,0,0,0
"Shaun Fisher",1979-06-02,"D","Plymouth Whalers",14,0,0,0,0,0
"Stephen Lafleur",1978-11-08,"D","Ottawa 67's",13,0,0,0,0,0
"Steve Gallace",1978-08-20,"D","Belleville Bulls",7,0,0,0,0,0
"Steve Montador",1979-12-21,"D","Erie Otters",7,0,0,0,0,0
"Taylor Pyatt",1981-08-19,"LW","Sudbury Wolves",10,0,0,0,0,0
"Tim Connolly",1981-05-07,"C","Erie Otters",7,0,0,0,0,0
"Tim Verbeek",1979-10-05,"C","Sarnia Sting",4,0,0,0,0,NA
"Tom Kostopoulos",1979-01-24,"RW","London Knights",16,0,0,0,0,0
"Tony Gutilla",1980-10-24,"D","Kitchener Rangers",5,0,0,0,0,0
"Travis Lisabeth",1980-04-01,"C","Kitchener Rangers",2,0,0,0,0,NA
"Trevor Gillies",1979-01-30,"D","Oshawa Generals",7,0,0,0,0,0
"Troy Smith",1978-07-31,"D","Plymouth Whalers",15,0,0,0,0,0
"Tyler Rennette",1979-04-16,"C","Erie Otters",6,0,0,0,0,0
"Vadim Sharapov",1978-01-13,"RW","Erie Otters",7,0,0,0,0,0
"Vratislav Cech",1979-01-28,"D","Kitchener Rangers",6,0,0,0,0,0
"Wade Clubb",1980-03-08,"D","Erie Otters",3,0,0,0,0,NA
"Walker McDonald",1979-12-12,"RW","Barrie Colts",5,0,0,0,0,NA
"Warren Holmes",1978-10-24,"LW","Oshawa Generals",7,0,0,0,0,0
"Wes Goldie",1979-04-05,"RW","Owen Sound Platers",11,0,0,0,0,0
"Wes Jarvis",1979-04-16,"D","Kitchener Rangers",1,0,0,0,0,NA
"Wes Mason",1977-12-12,"LW","Kingston Frontenacs",10,0,0,0,0,0
"Yuri Babenko",1978-01-02,"C","Plymouth Whalers",15,0,0,0,0,0
