"Name","BD","Pos","Team","GP","G","A","PTS","Pts/G","+/-","PPG","PPA","GWG","ENG","PIM"
"Jean-Cristoph Lemieux",2008-06-19,"C","Windsor Spitfires",6,0,1,1,0.17,1,0,1,0,0,0
"Jordan Charron",2007-06-21,"RW","Soo Greyhounds",5,0,1,1,0.2,-3,0,1,0,0,13
"Joshua Avery",2007-01-30,"C","Brantford Bulldogs",11,0,1,1,0.09,-7,0,1,0,0,2
"Keegan Gillen",2007-04-24,"D","Soo Greyhounds",5,0,1,1,0.2,-5,0,0,0,0,2
"Kent Greer",2008-02-07,"D","North Bay Battalion",5,0,1,1,0.2,0,0,0,0,0,2
"Lucas Ambrosio",2008-01-06,"D","Erie Otters",9,0,1,1,0.11,-6,0,0,0,0,6
"Max Crete",2008-04-24,"C","Niagara IceDogs",5,0,1,1,0.2,-2,0,1,0,0,0
"Alexander Bilecki",2008-05-09,"LD","Kitchener Rangers",3,0,0,0,0,-2,0,0,0,0,2
"Andrew MacNiel",2007-07-25,"RD","Kitchener Rangers",12,0,0,0,0,-1,0,0,0,0,11
"Blake Clayton",2007-10-23,"C","Sudbury Wolves",4,0,0,0,0,-3,0,0,0,0,0
"Brady Blaseg",2008-07-21,"D","Oshawa Generals",1,0,0,0,0,0,0,0,0,0,0
"Brady Smith",2008-04-13,"RW","Soo Greyhounds",5,0,0,0,0,-3,0,0,0,0,0
"Brody Najim",2008-07-16,"LW","Saginaw Spirit",5,0,0,0,0,0,0,0,0,0,0
"Charlie Hotles",2008-07-05,"C","Niagara IceDogs",2,0,0,0,0,0,0,0,0,0,0
"Cole Zurawski",2008-02-06,"RW","Owen Sound Attack",4,0,0,0,0,-7,0,0,0,0,4
"Darcy Dewachter",2007-03-01,"D","Niagara IceDogs",5,0,0,0,0,1,0,0,0,0,0
"David Holub",2007-04-11,"D","Soo Greyhounds",4,0,0,0,0,-2,0,0,0,0,2
"Easton Mikus",2007-06-19,"C","Owen Sound Attack",1,0,0,0,0,0,0,0,0,0,0
"Elliot Arnett",2008-03-12,"D","Owen Sound Attack",3,0,0,0,0,0,0,0,0,0,5
"Ethan Dean",2008-03-11,"C","Sudbury Wolves",1,0,0,0,0,0,0,0,0,0,0
"Ethan Kindree",2008-06-02,"RW","Owen Sound Attack",2,0,0,0,0,1,0,0,0,0,0
"Evan Headrick",2008-01-08,"RW","Kitchener Rangers",3,0,0,0,0,-1,0,0,0,0,0
"Finn Kearns",2008-06-08,"D","Sudbury Wolves",2,0,0,0,0,-1,0,0,0,0,5
"Gabriel Smith",2007-01-01,"D","Owen Sound Attack",4,0,0,0,0,-4,0,0,0,0,7
"Haeden Ellis",2007-03-07,"RW","Kitchener Rangers",8,0,0,0,0,-3,0,0,0,0,2
"Hudson Chitaroni",2007-08-22,"C","Sudbury Wolves",4,0,0,0,0,-2,0,0,0,0,2
"Hunter Solomon",2007-12-04,"D","Soo Greyhounds",1,0,0,0,0,1,0,0,0,0,0
"Jonah McCormick",2008-10-08,"LW","Barrie Colts",3,0,0,0,0,-3,0,0,0,0,2
"Jonathan Kapageridis",2007-05-08,"D","North Bay Battalion",3,0,0,0,0,0,0,0,0,0,0
"Justin Handsor",2007-09-24,"D","Barrie Colts",2,0,0,0,0,0,0,0,0,0,0
"Kaden Sienko",2008-04-19,"D","Saginaw Spirit",3,0,0,0,0,1,0,0,0,0,0
"Karlis Flugins",2007-11-11,"C","Flint Firebirds",5,0,0,0,0,-1,0,0,0,0,0
"Liam Campbell",2008-10-22,"LW","Saginaw Spirit",1,0,0,0,0,0,0,0,0,0,0
"Luca Blonda",2008-11-25,"D","Sudbury Wolves",3,0,0,0,0,-2,0,0,0,0,0
"Lukas Moore",2007-04-20,"D","Kingston Frontenacs",6,0,0,0,0,1,0,0,0,0,0
"Niko Krmpotic",2007-04-19,"D","Brantford Bulldogs",2,0,0,0,0,-1,0,0,0,0,0
"Oliver Phillips",2007-11-29,"LW","Erie Otters",3,0,0,0,0,-1,0,0,0,0,0
"Reyth Smith",2007-07-27,"LW","North Bay Battalion",2,0,0,0,0,0,0,0,0,0,2
"Rowan Henderson",2007-12-10,"LW","Sudbury Wolves",4,0,0,0,0,-2,0,0,0,0,2
"Ryder Carey",2008-08-02,"RW","North Bay Battalion",5,0,0,0,0,0,0,0,0,0,5
"Sam Black",2007-03-08,"LW","Barrie Colts",4,0,0,0,0,-3,0,0,0,0,4
"Xander Velliaris",2007-04-23,"D","Saginaw Spirit",5,0,0,0,0,0,0,0,0,0,2
"Zach Wilson",2007-03-07,"D","North Bay Battalion",2,0,0,0,0,0,0,0,0,0,0
